AdvancedStats,,,,,,,,,,,,,,,,,
player_id,situation,season,I_F_xGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_savedShotsOnGoal,I_F_faceOffsWon,I_F_hits,I_F_takeaways
8481813,5on5,2020,2.24,2.2,1,0,22,8,15,45,3,2,0,20,104,26,6
8481813,4on5,2020,0.29,0.29,0,0,2,2,0,4,0,0,0,2,28,4,3
8481813,5on4,2020,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0
8481813,all,2019,5.34,5.44,3,2,54,18,21,93,10,5,4,49,170,58,21
8481813,5on5,2019,5.27,5.37,2,1,53,17,19,89,8,5,4,48,152,55,21
8481813,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481813,5on4,2019,0,0,0,1,0,0,1,1,1,0,0,0,11,1,0
8481812,all,2020,1.47,1.43,3,5,51,12,34,97,10,2,0,49,0,84,18
8481812,5on5,2020,1.34,1.3,3,4,47,12,32,91,9,2,0,45,0,79,16
8481812,4on5,2020,0.06,0.06,0,0,2,0,0,2,0,0,0,2,0,5,1
8481812,5on4,2020,0.03,0.03,0,0,1,0,0,1,0,0,0,1,0,0,0
8481812,all,2019,0.01,0.01,0,0,0,1,2,3,0,0,0,0,0,4,1
8481812,5on5,2019,0.01,0.01,0,0,0,1,2,3,0,0,0,0,0,4,1
8481812,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481812,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481740,all,2021,0.27,0.28,0,0,3,1,1,5,0,0,0,3,1,2,2
8481740,5on5,2021,0.27,0.28,0,0,3,1,1,5,0,0,0,3,1,2,2
8481740,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481740,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481740,all,2020,0.22,0.22,1,0,4,1,1,6,1,0,1,4,0,5,2
8481740,5on5,2020,0.22,0.22,1,0,4,1,1,6,1,0,1,4,0,5,2
8481740,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481740,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481720,all,2021,1.52,1.51,0,0,8,3,1,12,1,1,1,7,2,7,0
8481720,5on5,2021,1.29,1.29,0,0,7,3,1,11,1,1,1,6,2,6,0
8481720,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481720,5on4,2021,0.22,0.22,0,0,1,0,0,1,0,0,0,1,0,1,0
8481711,all,2021,1.81,1.73,1,4,21,7,14,42,6,1,1,20,2,12,10
8481711,5on5,2021,1.52,1.45,0,3,20,6,13,39,4,1,1,19,1,12,10
8481711,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481711,5on4,2021,0.01,0.01,0,1,0,1,1,2,1,0,0,0,0,0,0
8481708,all,2021,0.4,0.38,0,2,8,6,3,17,2,0,2,8,0,4,15
8481708,5on5,2021,0.34,0.32,0,2,7,4,3,14,2,0,2,7,0,4,14
8481708,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481708,5on4,2021,0.04,0.04,0,0,1,1,0,2,0,0,0,1,0,0,1
8481708,all,2020,0.32,0.3,1,3,12,3,8,23,4,0,0,12,0,8,1
8481708,5on5,2020,0.19,0.19,1,2,9,2,8,19,3,0,0,9,0,8,1
8481708,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481708,5on4,2020,0.13,0.12,0,1,3,1,0,4,1,0,0,3,0,0,0
8481703,all,2021,0.17,0.17,0,1,1,1,1,3,1,0,0,1,0,1,0
8481703,5on5,2021,0.12,0.12,0,1,0,1,0,1,1,0,0,0,0,1,0
8481703,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481703,5on4,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8481701,all,2021,0.13,0.13,1,1,3,3,1,7,2,0,0,3,0,5,1
8481701,5on5,2021,0.13,0.13,1,1,3,3,1,7,2,0,0,3,0,5,1
8481701,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481701,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481657,all,2021,0.15,0.16,0,0,3,0,0,3,0,0,0,3,0,0,0
8481657,5on5,2021,0.14,0.16,0,0,2,0,0,2,0,0,0,2,0,0,0
8481657,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481657,5on4,2021,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,0,0
8481656,all,2021,4.35,4.15,4,2,34,10,17,61,9,3,6,31,56,20,8
8481656,5on5,2021,4.17,3.97,4,1,32,10,17,59,8,3,6,29,53,19,8
8481656,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481656,5on4,2021,0.18,0.18,0,1,2,0,0,2,1,0,0,2,3,1,0
8481655,all,2021,0.38,0.39,0,0,3,3,4,10,0,0,0,3,15,5,1
8481655,5on5,2021,0.38,0.39,0,0,3,3,4,10,0,0,0,3,15,5,1
8481655,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481655,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481650,all,2019,2.29,2.27,2,1,23,12,8,43,5,2,3,21,2,18,9
8481650,5on5,2019,2.29,2.27,2,1,23,12,8,43,5,2,3,21,2,18,9
8481650,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481650,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481649,all,2019,0.52,0.55,0,0,9,5,3,17,0,0,0,9,0,10,3
8481649,5on5,2019,0.52,0.55,0,0,9,5,3,17,0,0,0,9,0,10,3
8481649,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481649,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481642,all,2019,0.21,0.21,0,0,1,0,0,1,0,0,0,1,0,1,0
8481642,5on5,2019,0.21,0.21,0,0,1,0,0,1,0,0,0,1,0,1,0
8481642,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481642,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481641,all,2021,5.78,5.47,2,4,59,19,20,98,7,1,6,58,0,97,7
8481641,5on5,2021,5.78,5.47,2,4,59,19,20,98,7,1,6,58,0,95,7
8481641,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8481641,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481641,all,2020,3.88,3.84,4,1,31,10,13,54,11,6,1,25,1,40,7
8481641,5on5,2020,2.66,2.62,4,1,26,10,12,48,9,4,0,22,1,37,7
8481641,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481641,5on4,2020,0.33,0.32,0,0,4,0,0,4,1,1,1,3,0,2,0
8481641,all,2019,1.56,1.55,0,0,13,5,7,25,1,1,1,12,0,17,5
8481641,5on5,2019,1.56,1.55,0,0,13,5,7,25,1,1,1,12,0,17,5
8481641,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481641,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481640,all,2020,0.03,0.02,0,0,1,0,0,1,0,0,0,1,0,3,1
8481640,5on5,2020,0.03,0.02,0,0,1,0,0,1,0,0,0,1,0,3,1
8481640,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481640,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481640,all,2019,0.69,0.65,1,0,11,5,1,17,1,0,0,11,0,29,3
8481640,5on5,2019,0.69,0.65,1,0,11,5,1,17,1,0,0,11,0,28,3
8481640,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481640,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8481638,all,2020,0.32,0.33,0,0,6,1,1,8,0,0,0,6,1,4,3
8481638,5on5,2020,0.32,0.33,0,0,6,1,1,8,0,0,0,6,1,4,3
8481638,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481638,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481638,all,2019,4.44,4.42,3,3,39,11,8,58,9,3,4,36,3,18,14
8481638,5on5,2019,4.15,4.14,3,3,37,11,8,56,7,1,4,36,3,18,14
8481638,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481638,5on4,2019,0.09,0.09,0,0,1,0,0,1,1,1,0,0,0,0,0
8481637,all,2019,0.13,0.13,0,0,2,1,0,3,0,0,0,2,0,5,1
8481637,5on5,2019,0.13,0.13,0,0,2,1,0,3,0,0,0,2,0,5,1
8481637,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481637,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481630,all,2019,0.06,0.06,0,0,2,3,2,7,0,0,0,2,0,13,0
8481630,5on5,2019,0.06,0.06,0,0,2,3,2,7,0,0,0,2,0,13,0
8481630,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481630,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481629,all,2020,0.05,0.05,0,0,1,0,2,3,0,0,0,1,0,4,1
8481629,5on5,2020,0.05,0.05,0,0,1,0,2,3,0,0,0,1,0,4,1
8481629,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481629,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481626,all,2021,1.9,1.87,2,0,23,5,9,37,4,2,2,21,51,14,5
8481626,5on5,2021,1.85,1.82,2,0,22,5,9,36,4,2,2,20,49,12,5
8481626,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8481626,5on4,2021,0.05,0.05,0,0,1,0,0,1,0,0,0,1,0,2,0
8481626,all,2020,2.59,2.45,1,0,28,7,11,46,6,5,2,23,4,16,4
8481626,5on5,2020,2.49,2.35,1,0,25,6,10,41,6,5,2,20,3,16,4
8481626,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481626,5on4,2020,0.1,0.1,0,0,3,1,1,5,0,0,0,3,1,0,0
8481624,all,2021,17.15,16.93,8,3,147,32,26,205,32,21,8,126,0,52,24
8481624,5on5,2021,10.52,10.46,6,2,114,23,24,161,19,11,7,103,0,45,18
8481624,4on5,2021,2.12,2.02,0,0,17,3,0,20,4,4,1,13,0,4,4
8481624,5on4,2021,1.71,1.65,0,1,13,2,2,17,5,4,0,9,0,3,1
8481624,all,2020,12.18,12.21,6,4,107,36,30,173,17,7,8,100,2,49,21
8481624,5on5,2020,8.99,9.04,4,3,86,32,26,144,14,7,7,79,1,49,12
8481624,4on5,2020,1.91,1.9,1,0,19,0,1,20,1,0,0,19,1,0,7
8481624,5on4,2020,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8481624,all,2019,9.67,9.68,8,7,96,48,27,171,23,8,10,88,3,26,24
8481624,5on5,2019,6.85,6.88,8,7,82,46,26,154,21,6,9,76,1,26,19
8481624,4on5,2019,0.83,0.82,0,0,10,2,0,12,0,0,0,10,2,0,4
8481624,5on4,2019,0.04,0.04,0,0,1,0,1,2,0,0,1,1,0,0,0
8481618,all,2021,10.86,10.75,11,9,113,30,60,203,33,13,6,100,136,40,20
8481618,5on5,2021,8.53,8.48,9,8,98,22,49,169,27,10,5,88,118,39,20
8481618,4on5,2021,0.01,0.01,0,0,1,0,0,1,0,0,0,1,0,0,0
8481618,5on4,2021,2.26,2.2,2,1,13,8,9,30,6,3,1,10,10,1,0
8481618,all,2020,0.96,0.94,1,2,8,8,5,21,3,0,0,8,16,3,2
8481618,5on5,2020,0.95,0.92,1,2,6,7,3,16,3,0,0,6,16,3,2
8481618,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481618,5on4,2020,0.02,0.02,0,0,2,1,2,5,0,0,0,2,0,0,0
8481617,all,2021,11.14,10.73,9,3,115,42,34,191,26,14,5,101,8,84,32
8481617,5on5,2021,9.96,9.71,9,2,110,40,31,181,23,12,4,98,8,84,28
8481617,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481617,5on4,2021,1.14,0.99,0,1,4,2,2,8,3,2,1,2,0,0,3
8481609,all,2021,0.91,0.87,2,0,24,10,20,54,3,1,1,23,0,39,12
8481609,5on5,2021,0.91,0.87,2,0,24,10,20,54,3,1,1,23,0,39,12
8481609,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481609,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481606,all,2021,1.41,1.36,3,3,41,19,39,99,8,2,4,39,0,32,3
8481606,5on5,2021,1.11,1.07,1,3,33,18,36,87,6,2,3,31,0,28,1
8481606,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481606,5on4,2021,0.21,0.2,2,0,6,1,3,10,2,0,1,6,0,0,1
8481604,all,2021,0.31,0.35,0,0,1,0,1,2,0,0,0,1,0,0,2
8481604,5on5,2021,0.31,0.35,0,0,1,0,1,2,0,0,0,1,0,0,2
8481604,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481604,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481600,all,2021,2.58,2.53,3,5,53,22,35,110,8,0,2,53,0,61,10
8481600,5on5,2021,2.48,2.44,3,5,50,22,34,106,8,0,2,50,0,56,9
8481600,4on5,2021,0.02,0.02,0,0,1,0,0,1,0,0,0,1,0,4,0
8481600,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481600,all,2020,0.98,0.95,2,3,30,12,13,55,6,1,5,29,0,28,5
8481600,5on5,2020,0.98,0.95,2,3,30,12,12,54,6,1,5,29,0,24,5
8481600,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8481600,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481600,all,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481600,5on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481600,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481600,5on4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481599,all,2021,0.5,0.5,0,0,14,5,12,31,0,0,0,14,0,14,1
8481599,5on5,2021,0.43,0.43,0,0,13,4,9,26,0,0,0,13,0,13,1
8481599,4on5,2021,0.06,0.06,0,0,0,1,0,1,0,0,0,0,0,0,0
8481599,5on4,2021,0.01,0.01,0,0,1,0,3,4,0,0,0,1,0,1,0
8481599,all,2020,0.12,0.13,0,1,6,0,8,14,2,1,1,5,0,4,1
8481599,5on5,2020,0.12,0.13,0,1,6,0,6,12,2,1,1,5,0,4,1
8481599,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481599,5on4,2020,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8481598,all,2021,1.06,1.04,0,2,29,12,19,60,3,1,3,28,0,10,5
8481598,5on5,2021,0.97,0.95,0,2,28,12,19,59,3,1,3,27,0,10,4
8481598,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8481598,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481596,all,2021,0.95,0.94,1,0,5,6,4,15,1,0,0,5,17,0,2
8481596,5on5,2021,0.91,0.9,0,0,5,5,3,13,0,0,0,5,13,0,2
8481596,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8481596,5on4,2021,0.04,0.04,1,0,0,1,1,2,1,0,0,0,2,0,0
8481596,all,2020,1.6,1.63,2,4,11,10,10,31,7,1,0,10,45,11,7
8481596,5on5,2020,1.47,1.5,1,4,8,10,8,26,6,1,0,7,36,10,5
8481596,4on5,2020,0.04,0.04,0,0,2,0,0,2,0,0,0,2,5,1,2
8481596,5on4,2020,0.09,0.09,0,0,1,0,1,2,0,0,0,1,3,0,0
8481582,all,2021,0.65,0.65,0,0,14,3,4,21,1,1,3,13,0,10,3
8481582,5on5,2021,0.61,0.61,0,0,13,3,4,20,1,1,2,12,0,10,3
8481582,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481582,5on4,2021,0.04,0.04,0,0,1,0,0,1,0,0,1,1,0,0,0
8481582,all,2020,0.79,0.81,0,1,9,5,4,18,1,0,1,9,0,3,1
8481582,5on5,2020,0.6,0.63,0,1,8,4,4,16,1,0,0,8,0,2,1
8481582,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481582,5on4,2020,0.13,0.13,0,0,0,1,0,1,0,0,0,0,0,1,0
8481581,all,2021,2.12,2.09,2,1,36,24,25,85,4,1,1,35,0,30,9
8481581,5on5,2021,1.65,1.63,2,1,34,23,25,82,4,1,1,33,0,30,9
8481581,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481581,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481580,all,2021,11.5,11.34,7,2,106,31,27,164,18,9,16,97,148,46,15
8481580,5on5,2021,11.19,11.03,7,2,104,30,26,160,17,8,16,96,144,45,15
8481580,4on5,2021,0.14,0.14,0,0,1,0,0,1,0,0,0,1,0,0,0
8481580,5on4,2021,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
8481580,all,2020,0.09,0.08,0,0,1,0,1,2,0,0,0,1,1,0,0
8481580,5on5,2020,0.09,0.08,0,0,1,0,1,2,0,0,0,1,1,0,0
8481580,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481580,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481577,all,2021,14.1,13.8,16,5,111,50,28,189,32,11,12,100,21,49,17
8481577,5on5,2021,10.06,9.84,12,2,90,42,21,153,22,8,9,82,15,48,16
8481577,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481577,5on4,2021,3.36,3.32,3,3,18,6,7,31,9,3,3,15,5,1,1
8481575,all,2021,0.52,0.52,2,3,18,3,18,39,5,0,1,18,0,23,5
8481575,5on5,2021,0.3,0.3,1,3,9,2,14,25,4,0,1,9,0,23,4
8481575,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481575,5on4,2021,0.15,0.15,1,0,7,1,3,11,1,0,0,7,0,0,0
8481572,all,2021,1.04,1.04,2,3,25,8,11,44,5,0,2,25,0,9,5
8481572,5on5,2021,0.8,0.8,1,3,21,7,10,38,4,0,2,21,0,9,5
8481572,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481572,5on4,2021,0.2,0.2,0,0,3,1,1,5,0,0,0,3,0,0,0
8481572,all,2020,0.2,0.19,0,0,9,1,0,10,0,0,0,9,0,2,1
8481572,5on5,2020,0.16,0.16,0,0,8,1,0,9,0,0,0,8,0,2,1
8481572,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481572,5on4,2020,0.04,0.03,0,0,1,0,0,1,0,0,0,1,0,0,0
8481572,all,2019,0.21,0.2,0,4,10,2,6,18,5,1,0,9,0,3,3
8481572,5on5,2019,0.21,0.2,0,3,9,2,5,16,4,1,0,8,0,3,2
8481572,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481572,5on4,2019,0.01,0.01,0,1,1,0,1,2,1,0,0,1,0,0,0
8481568,all,2021,0.35,0.34,1,0,12,6,3,21,2,1,3,11,0,15,5
8481568,5on5,2021,0.35,0.34,1,0,12,6,3,21,2,1,3,11,0,14,5
8481568,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481568,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481560,all,2021,16.02,15.41,11,2,194,65,51,310,27,14,23,180,0,31,20
8481560,5on5,2021,12.27,11.96,7,2,149,48,37,234,17,8,15,141,0,27,18
8481560,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481560,5on4,2021,3.37,3.09,3,0,44,15,14,73,9,6,8,38,0,3,2
8481560,all,2020,0.36,0.32,0,0,1,0,1,2,1,1,0,0,0,0,0
8481560,5on5,2020,0.36,0.32,0,0,1,0,1,2,1,1,0,0,0,0,0
8481560,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481560,5on4,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481559,all,2021,18.2,17.71,21,9,165,58,73,296,56,26,11,139,122,6,49
8481559,5on5,2021,12.87,12.52,10,6,123,45,51,219,32,16,9,107,116,5,44
8481559,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8481559,5on4,2021,3.09,2.98,7,1,27,9,13,49,15,7,1,20,3,1,2
8481559,all,2020,12.65,12.17,14,6,142,50,65,257,31,11,15,131,216,15,56
8481559,5on5,2020,10.63,10.2,7,2,110,37,41,188,19,10,12,100,198,13,49
8481559,4on5,2020,0.04,0.04,0,0,1,0,0,1,0,0,0,1,1,0,0
8481559,5on4,2020,0.79,0.75,4,2,17,7,16,40,7,1,2,16,8,1,3
8481559,all,2019,14.04,13.78,9,5,123,41,44,208,21,7,10,116,168,12,41
8481559,5on5,2019,9.54,9.39,6,3,84,26,24,134,11,2,9,82,125,11,30
8481559,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8481559,5on4,2019,2.99,2.9,3,1,28,10,17,55,8,4,0,24,36,0,3
8481557,all,2021,8.49,8.39,14,10,113,34,50,197,39,15,3,98,9,23,27
8481557,5on5,2021,6.68,6.6,10,7,85,27,37,149,29,12,3,73,6,22,25
8481557,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481557,5on4,2021,1.54,1.51,4,3,25,6,11,42,10,3,0,22,1,1,2
8481555,all,2021,0.07,0.06,0,1,2,0,1,3,1,0,0,2,0,4,0
8481555,5on5,2021,0.07,0.06,0,1,2,0,1,3,1,0,0,2,0,4,0
8481555,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481555,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481554,all,2021,8.45,8.33,6,5,62,24,27,113,18,7,13,55,1,8,12
8481554,5on5,2021,5.65,5.59,4,5,49,22,20,91,15,6,8,43,1,8,11
8481554,4on5,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8481554,5on4,2021,2.12,2.1,1,0,8,2,3,13,2,1,2,7,0,0,0
8481554,all,2020,8.76,8.43,3,5,81,29,26,136,17,9,4,72,3,14,31
8481554,5on5,2020,6.92,6.73,3,4,73,27,21,121,13,6,3,67,3,14,30
8481554,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481554,5on4,2020,1.16,1.02,0,1,6,2,4,12,3,2,0,4,0,0,0
8481554,all,2019,8.34,8.29,9,3,109,31,57,197,22,10,6,99,2,20,35
8481554,5on5,2019,6.23,6.22,1,1,84,21,44,149,9,7,3,77,2,18,31
8481554,4on5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481554,5on4,2019,1.29,1.25,7,2,20,7,10,37,11,2,2,18,0,2,3
8481553,all,2021,2.14,2.11,2,2,18,8,5,31,4,0,2,18,3,15,1
8481553,5on5,2021,1.95,1.92,2,1,16,6,4,26,3,0,2,16,3,13,1
8481553,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481553,5on4,2021,0.1,0.1,0,0,2,0,0,2,0,0,0,2,0,2,0
8481552,all,2021,0.12,0.11,0,0,2,1,0,3,0,0,0,2,0,1,0
8481552,5on5,2021,0.12,0.11,0,0,2,1,0,3,0,0,0,2,0,1,0
8481552,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481552,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481550,all,2021,0.05,0.05,0,1,4,0,2,6,1,0,1,4,0,1,1
8481550,5on5,2021,0.05,0.05,0,0,4,0,1,5,0,0,1,4,0,1,0
8481550,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481550,5on4,2021,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
8481546,all,2021,1.27,1.25,5,2,33,13,26,72,10,3,4,30,0,20,5
8481546,5on5,2021,0.79,0.78,2,2,24,8,18,50,6,2,2,22,0,20,4
8481546,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481546,5on4,2021,0.25,0.25,3,0,6,4,5,15,4,1,2,5,0,0,1
8481546,all,2020,0.05,0.06,0,0,1,2,3,6,0,0,0,1,0,1,1
8481546,5on5,2020,0.05,0.05,0,0,0,2,2,4,0,0,0,0,0,1,1
8481546,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481546,5on4,2020,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,0,0
8481542,all,2021,8.96,8.45,20,23,187,59,109,355,50,7,15,180,0,151,41
8481542,5on5,2021,4.39,4.05,9,11,126,39,77,242,22,2,8,124,0,120,26
8481542,4on5,2021,0.17,0.17,1,1,2,2,1,5,2,0,0,2,0,15,4
8481542,5on4,2021,2.2,2.09,9,6,46,10,21,77,17,2,5,44,0,11,5
8481540,all,2021,15.75,15.47,12,8,188,71,68,327,43,23,14,165,5,18,32
8481540,5on5,2021,11.43,11.25,5,4,129,50,45,224,24,15,7,114,5,16,27
8481540,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481540,5on4,2021,3.1,3,5,2,45,20,17,82,12,5,4,40,0,1,4
8481540,all,2020,3.06,2.89,1,0,30,16,10,56,5,4,2,26,0,3,3
8481540,5on5,2020,2.42,2.28,1,0,24,14,6,44,3,2,2,22,0,3,3
8481540,4on5,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481540,5on4,2020,0.27,0.27,0,0,3,2,3,8,0,0,0,3,0,0,0
8481537,all,2021,0.17,0.15,0,1,5,2,6,13,2,1,0,4,0,16,1
8481537,5on5,2021,0.17,0.15,0,1,5,2,6,13,2,1,0,4,0,16,1
8481537,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481537,5on4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481535,all,2021,14.08,13.46,3,5,132,32,26,190,18,10,15,122,0,41,25
8481535,5on5,2021,11.75,11.27,2,4,111,28,25,164,15,9,9,102,0,41,24
8481535,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481535,5on4,2021,2.1,1.96,1,1,19,4,1,24,3,1,6,18,0,0,1
8481535,all,2020,11.47,10.92,5,9,118,37,41,196,27,13,8,105,1,26,42
8481535,5on5,2020,9.94,9.48,5,9,107,32,33,172,26,12,8,95,1,26,36
8481535,4on5,2020,0.19,0.12,0,0,1,0,0,1,0,0,0,1,0,0,1
8481535,5on4,2020,1.09,1.06,0,0,9,2,6,17,1,1,0,8,0,0,4
8481533,all,2021,16.67,16.32,21,17,181,70,82,333,61,23,15,158,217,56,40
8481533,5on5,2021,11.07,10.83,17,11,137,51,53,241,40,12,13,125,193,44,38
8481533,4on5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481533,5on4,2021,4.36,4.29,4,4,34,10,22,66,17,9,2,25,14,7,1
