player_id,season,player_name,position,weight,height,team_abbrev
8478104,2020,Sammy Blais,L,205,"6' 2""",STL
8476934,2020,Brock McGinn,L,187,"6' 0""",CAR
8476934,2020,Brock McGinn,L,187,"6' 0""",CAR
8476934,2020,Brock McGinn,L,187,"6' 0""",CAR
8476934,2020,Brock McGinn,L,187,"6' 0""",CAR
8476934,2020,Brock McGinn,L,187,"6' 0""",CAR
8477512,2020,Frederik Gauthier,C,235,"6' 5""",ARI
8477512,2020,Frederik Gauthier,C,235,"6' 5""",ARI
8477512,2020,Frederik Gauthier,C,235,"6' 5""",ARI
8477512,2020,Frederik Gauthier,C,235,"6' 5""",ARI
8477512,2020,Frederik Gauthier,C,235,"6' 5""",ARI
8474573,2020,Josh Bailey,R,212,"6' 1""",NYI
8474573,2020,Josh Bailey,R,212,"6' 1""",NYI
8474573,2020,Josh Bailey,R,212,"6' 1""",NYI
8474573,2020,Josh Bailey,R,212,"6' 1""",NYI
8474573,2020,Josh Bailey,R,212,"6' 1""",NYI
8480800,2020,Quinn Hughes,D,170,"5' 10""",VAN
8480800,2020,Quinn Hughes,D,170,"5' 10""",VAN
8480800,2020,Quinn Hughes,D,170,"5' 10""",VAN
8480800,2020,Quinn Hughes,D,170,"5' 10""",VAN
8480800,2020,Quinn Hughes,D,170,"5' 10""",VAN
8478911,2020,Matt Roy,D,NULL,NULL,LAK
8478911,2020,Matt Roy,D,NULL,NULL,LAK
8478911,2020,Matt Roy,D,NULL,NULL,LAK
8478911,2020,Matt Roy,D,NULL,NULL,LAK
8478911,2020,Matt Roy,D,NULL,NULL,LAK
8477503,2020,Max Domi,C,193,"5' 10""",CBJ
8477503,2020,Max Domi,C,193,"5' 10""",CBJ
8477503,2020,Max Domi,C,193,"5' 10""",CBJ
8477503,2020,Max Domi,C,193,"5' 10""",CBJ
8477503,2020,Max Domi,C,193,"5' 10""",CBJ
8479371,2020,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2020,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2020,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2020,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2020,Dante Fabbro,D,189,"6' 0""",NSH
8477940,2020,Nikolaj Ehlers,L,172,"6' 0""",WPG
8477940,2020,Nikolaj Ehlers,L,172,"6' 0""",WPG
8477940,2020,Nikolaj Ehlers,L,172,"6' 0""",WPG
8477940,2020,Nikolaj Ehlers,L,172,"6' 0""",WPG
8477940,2020,Nikolaj Ehlers,L,172,"6' 0""",WPG
8477979,2020,Nicolas Aube-Kubel,R,187,"5' 11""",PHI
8477979,2020,Nicolas Aube-Kubel,R,187,"5' 11""",PHI
8477979,2020,Nicolas Aube-Kubel,R,187,"5' 11""",PHI
8477979,2020,Nicolas Aube-Kubel,R,187,"5' 11""",PHI
8477979,2020,Nicolas Aube-Kubel,R,187,"5' 11""",PHI
8480822,2020,Martin Kaut,R,190,"6' 2""",COL
8480822,2020,Martin Kaut,R,190,"6' 2""",COL
8480822,2020,Martin Kaut,R,190,"6' 2""",COL
8480822,2020,Martin Kaut,R,190,"6' 2""",COL
8480822,2020,Martin Kaut,R,190,"6' 2""",COL
8479411,2020,Vitaly Abramov,L,171,"5' 9""",OTT
8479411,2020,Vitaly Abramov,L,171,"5' 9""",OTT
8479411,2020,Vitaly Abramov,L,171,"5' 9""",OTT
8479411,2020,Vitaly Abramov,L,171,"5' 9""",OTT
8479411,2020,Vitaly Abramov,L,171,"5' 9""",OTT
8479293,2020,Brandon Tanev,L,180,"6' 0""",PIT
8479293,2020,Brandon Tanev,L,180,"6' 0""",PIT
8479293,2020,Brandon Tanev,L,180,"6' 0""",PIT
8479293,2020,Brandon Tanev,L,180,"6' 0""",PIT
8479293,2020,Brandon Tanev,L,180,"6' 0""",PIT
8474602,2020,Justin Schultz,D,193,"6' 2""",WSH
8474602,2020,Justin Schultz,D,193,"6' 2""",WSH
8474602,2020,Justin Schultz,D,193,"6' 2""",WSH
8474602,2020,Justin Schultz,D,193,"6' 2""",WSH
8474602,2020,Justin Schultz,D,193,"6' 2""",WSH
8478445,2020,Mathew Barzal,C,187,"6' 0""",NYI
8478445,2020,Mathew Barzal,C,187,"6' 0""",NYI
8478445,2020,Mathew Barzal,C,187,"6' 0""",NYI
8478445,2020,Mathew Barzal,C,187,"6' 0""",NYI
8478445,2020,Mathew Barzal,C,187,"6' 0""",NYI
8476407,2020,Andy Welinski,D,201,"6' 1""",ANA
8476407,2020,Andy Welinski,D,201,"6' 1""",ANA
8476407,2020,Andy Welinski,D,201,"6' 1""",ANA
8476407,2020,Andy Welinski,D,201,"6' 1""",ANA
8476407,2020,Andy Welinski,D,201,"6' 1""",ANA
8473563,2020,Nicklas Backstrom,C,210,"6' 1""",WSH
8473563,2020,Nicklas Backstrom,C,210,"6' 1""",WSH
8473563,2020,Nicklas Backstrom,C,210,"6' 1""",WSH
8473563,2020,Nicklas Backstrom,C,210,"6' 1""",WSH
8473563,2020,Nicklas Backstrom,C,210,"6' 1""",WSH
8477073,2020,Kurtis MacDermid,D,233,"6' 5""",LAK
8477073,2020,Kurtis MacDermid,D,233,"6' 5""",LAK
8477073,2020,Kurtis MacDermid,D,233,"6' 5""",LAK
8477073,2020,Kurtis MacDermid,D,233,"6' 5""",LAK
8477073,2020,Kurtis MacDermid,D,233,"6' 5""",LAK
8481813,2020,Gaetan Haas,C,181,"6' 0""",EDM
8481813,2020,Gaetan Haas,C,181,"6' 0""",EDM
8481813,2020,Gaetan Haas,C,181,"6' 0""",EDM
8481813,2020,Gaetan Haas,C,181,"6' 0""",EDM
8481813,2020,Gaetan Haas,C,181,"6' 0""",EDM
8479365,2020,Trent Frederic,C,203,"6' 2""",BOS
8479365,2020,Trent Frederic,C,203,"6' 2""",BOS
8479365,2020,Trent Frederic,C,203,"6' 2""",BOS
8479365,2020,Trent Frederic,C,203,"6' 2""",BOS
8479365,2020,Trent Frederic,C,203,"6' 2""",BOS
8476285,2020,Matthew Peca,C,182,"5' 9""",OTT
8476285,2020,Matthew Peca,C,182,"5' 9""",OTT
8476285,2020,Matthew Peca,C,182,"5' 9""",OTT
8476285,2020,Matthew Peca,C,182,"5' 9""",OTT
8476285,2020,Matthew Peca,C,182,"5' 9""",OTT
8476988,2020,Matt Benning,D,203,"6' 1""",NSH
8476988,2020,Matt Benning,D,203,"6' 1""",NSH
8476988,2020,Matt Benning,D,203,"6' 1""",NSH
8476988,2020,Matt Benning,D,203,"6' 1""",NSH
8476988,2020,Matt Benning,D,203,"6' 1""",NSH
8476467,2020,Jamie Oleksiak,D,255,"6' 7""",DAL
8476467,2020,Jamie Oleksiak,D,255,"6' 7""",DAL
8476467,2020,Jamie Oleksiak,D,255,"6' 7""",DAL
8476467,2020,Jamie Oleksiak,D,255,"6' 7""",DAL
8476467,2020,Jamie Oleksiak,D,255,"6' 7""",DAL
8476331,2020,Dylan DeMelo,D,195,"6' 1""",WPG
8476331,2020,Dylan DeMelo,D,195,"6' 1""",WPG
8476331,2020,Dylan DeMelo,D,195,"6' 1""",WPG
8476331,2020,Dylan DeMelo,D,195,"6' 1""",WPG
8476331,2020,Dylan DeMelo,D,195,"6' 1""",WPG
8481582,2020,Nicholas Robertson,L,164,"5' 9""",TOR
8481582,2020,Nicholas Robertson,L,164,"5' 9""",TOR
8481582,2020,Nicholas Robertson,L,164,"5' 9""",TOR
8481582,2020,Nicholas Robertson,L,164,"5' 9""",TOR
8481582,2020,Nicholas Robertson,L,164,"5' 9""",TOR
8476389,2020,Vincent Trocheck,C,186,"5' 10""",CAR
8476389,2020,Vincent Trocheck,C,186,"5' 10""",CAR
8476389,2020,Vincent Trocheck,C,186,"5' 10""",CAR
8476389,2020,Vincent Trocheck,C,186,"5' 10""",CAR
8476389,2020,Vincent Trocheck,C,186,"5' 10""",CAR
8480467,2020,Austin Strand,D,216,"6' 3""",LAK
8480467,2020,Austin Strand,D,216,"6' 3""",LAK
8480467,2020,Austin Strand,D,216,"6' 3""",LAK
8480467,2020,Austin Strand,D,216,"6' 3""",LAK
8480467,2020,Austin Strand,D,216,"6' 3""",LAK
8481596,2020,Shane Pinto,C,192,"6' 2""",OTT
8481596,2020,Shane Pinto,C,192,"6' 2""",OTT
8481596,2020,Shane Pinto,C,192,"6' 2""",OTT
8481596,2020,Shane Pinto,C,192,"6' 2""",OTT
8481596,2020,Shane Pinto,C,192,"6' 2""",OTT
8480012,2020,Elias Pettersson,C,176,"6' 2""",VAN
8480012,2020,Elias Pettersson,C,176,"6' 2""",VAN
8480012,2020,Elias Pettersson,C,176,"6' 2""",VAN
8480012,2020,Elias Pettersson,C,176,"6' 2""",VAN
8480012,2020,Elias Pettersson,C,176,"6' 2""",VAN
8477330,2020,Dominik Kubalik,L,179,"6' 2""",CHI
8477330,2020,Dominik Kubalik,L,179,"6' 2""",CHI
8477330,2020,Dominik Kubalik,L,179,"6' 2""",CHI
8477330,2020,Dominik Kubalik,L,179,"6' 2""",CHI
8477330,2020,Dominik Kubalik,L,179,"6' 2""",CHI
8471676,2020,Bobby Ryan,R,209,"6' 2""",DET
8471676,2020,Bobby Ryan,R,209,"6' 2""",DET
8471676,2020,Bobby Ryan,R,209,"6' 2""",DET
8471676,2020,Bobby Ryan,R,209,"6' 2""",DET
8471676,2020,Bobby Ryan,R,209,"6' 2""",DET
8474604,2020,Aaron Ness,D,184,"5' 10""",ARI
8474604,2020,Aaron Ness,D,184,"5' 10""",ARI
8474604,2020,Aaron Ness,D,184,"5' 10""",ARI
8474604,2020,Aaron Ness,D,184,"5' 10""",ARI
8474604,2020,Aaron Ness,D,184,"5' 10""",ARI
8480336,2020,Sean Walker,D,196,"5' 11""",LAK
8480336,2020,Sean Walker,D,196,"5' 11""",LAK
8480336,2020,Sean Walker,D,196,"5' 11""",LAK
8480336,2020,Sean Walker,D,196,"5' 11""",LAK
8480336,2020,Sean Walker,D,196,"5' 11""",LAK
8476422,2020,Mike Reilly,D,195,"6' 1""",BOS
8476422,2020,Mike Reilly,D,195,"6' 1""",BOS
8476422,2020,Mike Reilly,D,195,"6' 1""",BOS
8476422,2020,Mike Reilly,D,195,"6' 1""",BOS
8476422,2020,Mike Reilly,D,195,"6' 1""",BOS
8478874,2020,Adam Gaudette,C,170,"6' 1""",CHI
8478874,2020,Adam Gaudette,C,170,"6' 1""",CHI
8478874,2020,Adam Gaudette,C,170,"6' 1""",CHI
8478874,2020,Adam Gaudette,C,170,"6' 1""",CHI
8478874,2020,Adam Gaudette,C,170,"6' 1""",CHI
8480762,2020,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2020,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2020,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2020,Eric Robinson,L,200,"6' 2""",CBJ
8480762,2020,Eric Robinson,L,200,"6' 2""",CBJ
8478868,2020,Christian Jaros,D,201,"6' 3""",SJS
8478868,2020,Christian Jaros,D,201,"6' 3""",SJS
8478868,2020,Christian Jaros,D,201,"6' 3""",SJS
8478868,2020,Christian Jaros,D,201,"6' 3""",SJS
8478868,2020,Christian Jaros,D,201,"6' 3""",SJS
8479325,2020,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2020,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2020,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2020,Charlie McAvoy,D,208,"6' 0""",BOS
8479325,2020,Charlie McAvoy,D,208,"6' 0""",BOS
8478585,2020,Derek Ryan,C,185,"5' 10""",CGY
8478585,2020,Derek Ryan,C,185,"5' 10""",CGY
8478585,2020,Derek Ryan,C,185,"5' 10""",CGY
8478585,2020,Derek Ryan,C,185,"5' 10""",CGY
8478585,2020,Derek Ryan,C,185,"5' 10""",CGY
8471262,2020,Carl Soderberg,C,210,"6' 3""",COL
8471262,2020,Carl Soderberg,C,210,"6' 3""",COL
8471262,2020,Carl Soderberg,C,210,"6' 3""",COL
8471262,2020,Carl Soderberg,C,210,"6' 3""",COL
8471262,2020,Carl Soderberg,C,210,"6' 3""",COL
8478512,2020,Austin Czarnik,C,170,"5' 9""",NYI
8478512,2020,Austin Czarnik,C,170,"5' 9""",NYI
8478512,2020,Austin Czarnik,C,170,"5' 9""",NYI
8478512,2020,Austin Czarnik,C,170,"5' 9""",NYI
8478512,2020,Austin Czarnik,C,170,"5' 9""",NYI
8478427,2020,Sebastian Aho,C,176,"6' 0""",CAR
8478427,2020,Sebastian Aho,C,176,"6' 0""",CAR
8478427,2020,Sebastian Aho,C,176,"6' 0""",CAR
8478427,2020,Sebastian Aho,C,176,"6' 0""",CAR
8478427,2020,Sebastian Aho,C,176,"6' 0""",CAR
8473548,2020,Phil Kessel,R,202,"6' 0""",ARI
8473548,2020,Phil Kessel,R,202,"6' 0""",ARI
8473548,2020,Phil Kessel,R,202,"6' 0""",ARI
8473548,2020,Phil Kessel,R,202,"6' 0""",ARI
8473548,2020,Phil Kessel,R,202,"6' 0""",ARI
8478449,2020,Roope Hintz,L,215,"6' 3""",DAL
8478449,2020,Roope Hintz,L,215,"6' 3""",DAL
8478449,2020,Roope Hintz,L,215,"6' 3""",DAL
8478449,2020,Roope Hintz,L,215,"6' 3""",DAL
8478449,2020,Roope Hintz,L,215,"6' 3""",DAL
8476822,2020,Luke Glendening,C,192,"5' 11""",DET
8476822,2020,Luke Glendening,C,192,"5' 11""",DET
8476822,2020,Luke Glendening,C,192,"5' 11""",DET
8476822,2020,Luke Glendening,C,192,"5' 11""",DET
8476822,2020,Luke Glendening,C,192,"5' 11""",DET
8475172,2020,Nazem Kadri,C,192,"6' 0""",COL
8475172,2020,Nazem Kadri,C,192,"6' 0""",COL
8475172,2020,Nazem Kadri,C,192,"6' 0""",COL
8475172,2020,Nazem Kadri,C,192,"6' 0""",COL
8475172,2020,Nazem Kadri,C,192,"6' 0""",COL
8478915,2020,Sami Niku,D,176,"6' 1""",WPG
8478915,2020,Sami Niku,D,176,"6' 1""",WPG
8478915,2020,Sami Niku,D,176,"6' 1""",WPG
8478915,2020,Sami Niku,D,176,"6' 1""",WPG
8478915,2020,Sami Niku,D,176,"6' 1""",WPG
8475792,2020,Brett Connolly,R,195,"6' 3""",CHI
8475792,2020,Brett Connolly,R,195,"6' 3""",CHI
8475792,2020,Brett Connolly,R,195,"6' 3""",CHI
8475792,2020,Brett Connolly,R,195,"6' 3""",CHI
8475792,2020,Brett Connolly,R,195,"6' 3""",CHI
8479977,2020,Kailer Yamamoto,R,153,"5' 8""",EDM
8479977,2020,Kailer Yamamoto,R,153,"5' 8""",EDM
8479977,2020,Kailer Yamamoto,R,153,"5' 8""",EDM
8479977,2020,Kailer Yamamoto,R,153,"5' 8""",EDM
8479977,2020,Kailer Yamamoto,R,153,"5' 8""",EDM
8474068,2020,Kyle Turris,C,190,"6' 1""",EDM
8474068,2020,Kyle Turris,C,190,"6' 1""",EDM
8474068,2020,Kyle Turris,C,190,"6' 1""",EDM
8474068,2020,Kyle Turris,C,190,"6' 1""",EDM
8474068,2020,Kyle Turris,C,190,"6' 1""",EDM
8476966,2020,Gemel Smith,C,195,"5' 11""",TBL
8476966,2020,Gemel Smith,C,195,"5' 11""",TBL
8476966,2020,Gemel Smith,C,195,"5' 11""",TBL
8476966,2020,Gemel Smith,C,195,"5' 11""",TBL
8476966,2020,Gemel Smith,C,195,"5' 11""",TBL
8475235,2020,Nicolas Deslauriers,L,221,"6' 1""",ANA
8475235,2020,Nicolas Deslauriers,L,221,"6' 1""",ANA
8475235,2020,Nicolas Deslauriers,L,221,"6' 1""",ANA
8475235,2020,Nicolas Deslauriers,L,221,"6' 1""",ANA
8475235,2020,Nicolas Deslauriers,L,221,"6' 1""",ANA
8479602,2020,Jeremy Davies,D,180,"5' 11""",NSH
8479602,2020,Jeremy Davies,D,180,"5' 11""",NSH
8479602,2020,Jeremy Davies,D,180,"5' 11""",NSH
8479602,2020,Jeremy Davies,D,180,"5' 11""",NSH
8479602,2020,Jeremy Davies,D,180,"5' 11""",NSH
8474870,2020,Tyler Johnson,C,183,"5' 8""",TBL
8474870,2020,Tyler Johnson,C,183,"5' 8""",TBL
8474870,2020,Tyler Johnson,C,183,"5' 8""",TBL
8474870,2020,Tyler Johnson,C,183,"5' 8""",TBL
8474870,2020,Tyler Johnson,C,183,"5' 8""",TBL
8476441,2020,Joel Edmundson,D,215,"6' 4""",MTL
8476441,2020,Joel Edmundson,D,215,"6' 4""",MTL
8476441,2020,Joel Edmundson,D,215,"6' 4""",MTL
8476441,2020,Joel Edmundson,D,215,"6' 4""",MTL
8476441,2020,Joel Edmundson,D,215,"6' 4""",MTL
8470612,2020,Ryan Getzlaf,C,225,"6' 4""",ANA
8470612,2020,Ryan Getzlaf,C,225,"6' 4""",ANA
8470612,2020,Ryan Getzlaf,C,225,"6' 4""",ANA
8470612,2020,Ryan Getzlaf,C,225,"6' 4""",ANA
8470612,2020,Ryan Getzlaf,C,225,"6' 4""",ANA
8474563,2020,Drew Doughty,D,202,"6' 1""",LAK
8474563,2020,Drew Doughty,D,202,"6' 1""",LAK
8474563,2020,Drew Doughty,D,202,"6' 1""",LAK
8474563,2020,Drew Doughty,D,202,"6' 1""",LAK
8474563,2020,Drew Doughty,D,202,"6' 1""",LAK
8479355,2020,Olli Juolevi,D,182,"6' 2""",VAN
8479355,2020,Olli Juolevi,D,182,"6' 2""",VAN
8479355,2020,Olli Juolevi,D,182,"6' 2""",VAN
8479355,2020,Olli Juolevi,D,182,"6' 2""",VAN
8479355,2020,Olli Juolevi,D,182,"6' 2""",VAN
8470755,2020,Brad Richardson,R,190,"6' 0""",NSH
8470755,2020,Brad Richardson,R,190,"6' 0""",NSH
8470755,2020,Brad Richardson,R,190,"6' 0""",NSH
8470755,2020,Brad Richardson,R,190,"6' 0""",NSH
8470755,2020,Brad Richardson,R,190,"6' 0""",NSH
8478074,2020,Anthony Angello,C,210,"6' 5""",PIT
8478074,2020,Anthony Angello,C,210,"6' 5""",PIT
8478074,2020,Anthony Angello,C,210,"6' 5""",PIT
8478074,2020,Anthony Angello,C,210,"6' 5""",PIT
8478074,2020,Anthony Angello,C,210,"6' 5""",PIT
8474849,2020,Antoine Roussel,L,199,"5' 11""",VAN
8474849,2020,Antoine Roussel,L,199,"5' 11""",VAN
8474849,2020,Antoine Roussel,L,199,"5' 11""",VAN
8474849,2020,Antoine Roussel,L,199,"5' 11""",VAN
8474849,2020,Antoine Roussel,L,199,"5' 11""",VAN
8480001,2020,Urho Vaakanainen,D,185,"6' 1""",BOS
8480001,2020,Urho Vaakanainen,D,185,"6' 1""",BOS
8480001,2020,Urho Vaakanainen,D,185,"6' 1""",BOS
8480001,2020,Urho Vaakanainen,D,185,"6' 1""",BOS
8480001,2020,Urho Vaakanainen,D,185,"6' 1""",BOS
8475169,2019,Evander Kane,L,210,"6' 2""",SJS
8475169,2019,Evander Kane,L,210,"6' 2""",SJS
8475169,2019,Evander Kane,L,210,"6' 2""",SJS
8475169,2019,Evander Kane,L,210,"6' 2""",SJS
8475169,2019,Evander Kane,L,210,"6' 2""",SJS
8480950,2019,Ilya Lyubushkin,D,201,"6' 2""",ARI
8480950,2019,Ilya Lyubushkin,D,201,"6' 2""",ARI
8480950,2019,Ilya Lyubushkin,D,201,"6' 2""",ARI
8480950,2019,Ilya Lyubushkin,D,201,"6' 2""",ARI
8480950,2019,Ilya Lyubushkin,D,201,"6' 2""",ARI
8470144,2019,Frans Nielsen,C,188,"6' 1""",DET
8470144,2019,Frans Nielsen,C,188,"6' 1""",DET
8470144,2019,Frans Nielsen,C,188,"6' 1""",DET
8470144,2019,Frans Nielsen,C,188,"6' 1""",DET
8470144,2019,Frans Nielsen,C,188,"6' 1""",DET
8476981,2019,Josh Anderson,R,221,"6' 3""",CBJ
8476981,2019,Josh Anderson,R,221,"6' 3""",CBJ
8476981,2019,Josh Anderson,R,221,"6' 3""",CBJ
8476981,2019,Josh Anderson,R,221,"6' 3""",CBJ
8476981,2019,Josh Anderson,R,221,"6' 3""",CBJ
8479318,2019,Auston Matthews,C,223,"6' 3""",TOR
8479318,2019,Auston Matthews,C,223,"6' 3""",TOR
8479318,2019,Auston Matthews,C,223,"6' 3""",TOR
8479318,2019,Auston Matthews,C,223,"6' 3""",TOR
8479318,2019,Auston Matthews,C,223,"6' 3""",TOR
8478506,2019,Gabriel Carlsson,D,192,"6' 5""",CBJ
8478506,2019,Gabriel Carlsson,D,192,"6' 5""",CBJ
8478506,2019,Gabriel Carlsson,D,192,"6' 5""",CBJ
8478506,2019,Gabriel Carlsson,D,192,"6' 5""",CBJ
8478506,2019,Gabriel Carlsson,D,192,"6' 5""",CBJ
8477126,2019,Jayson Megna,C,195,"6' 1""",COL
8477126,2019,Jayson Megna,C,195,"6' 1""",COL
8477126,2019,Jayson Megna,C,195,"6' 1""",COL
8477126,2019,Jayson Megna,C,195,"6' 1""",COL
8477126,2019,Jayson Megna,C,195,"6' 1""",COL
8478407,2019,Vince Dunn,D,203,"6' 0""",STL
8478407,2019,Vince Dunn,D,203,"6' 0""",STL
8478407,2019,Vince Dunn,D,203,"6' 0""",STL
8478407,2019,Vince Dunn,D,203,"6' 0""",STL
8478407,2019,Vince Dunn,D,203,"6' 0""",STL
8478498,2019,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2019,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2019,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2019,Jake DeBrusk,L,188,"6' 0""",BOS
8478498,2019,Jake DeBrusk,L,188,"6' 0""",BOS
8470187,2019,Johnny Boychuk,D,227,"6' 2""",NYI
8470187,2019,Johnny Boychuk,D,227,"6' 2""",NYI
8470187,2019,Johnny Boychuk,D,227,"6' 2""",NYI
8470187,2019,Johnny Boychuk,D,227,"6' 2""",NYI
8470187,2019,Johnny Boychuk,D,227,"6' 2""",NYI
8478469,2019,Thomas Chabot,D,196,"6' 2""",OTT
8478469,2019,Thomas Chabot,D,196,"6' 2""",OTT
8478469,2019,Thomas Chabot,D,196,"6' 2""",OTT
8478469,2019,Thomas Chabot,D,196,"6' 2""",OTT
8478469,2019,Thomas Chabot,D,196,"6' 2""",OTT
8478851,2019,Alexandre Carrier,D,174,"5' 11""",NSH
8478851,2019,Alexandre Carrier,D,174,"5' 11""",NSH
8478851,2019,Alexandre Carrier,D,174,"5' 11""",NSH
8478851,2019,Alexandre Carrier,D,174,"5' 11""",NSH
8478851,2019,Alexandre Carrier,D,174,"5' 11""",NSH
8479379,2019,Givani Smith,R,210,"6' 2""",DET
8479379,2019,Givani Smith,R,210,"6' 2""",DET
8479379,2019,Givani Smith,R,210,"6' 2""",DET
8479379,2019,Givani Smith,R,210,"6' 2""",DET
8479379,2019,Givani Smith,R,210,"6' 2""",DET
8479371,2019,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2019,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2019,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2019,Dante Fabbro,D,189,"6' 0""",NSH
8479371,2019,Dante Fabbro,D,189,"6' 0""",NSH
8475848,2019,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2019,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2019,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2019,Brendan Gallagher,R,184,"5' 9""",MTL
8475848,2019,Brendan Gallagher,R,184,"5' 9""",MTL
8475168,2019,Matt Duchene,C,195,"5' 11""",NSH
8475168,2019,Matt Duchene,C,195,"5' 11""",NSH
8475168,2019,Matt Duchene,C,195,"5' 11""",NSH
8475168,2019,Matt Duchene,C,195,"5' 11""",NSH
8475168,2019,Matt Duchene,C,195,"5' 11""",NSH
8478870,2019,Rudolfs Balcers,L,175,"5' 11""",OTT
8478870,2019,Rudolfs Balcers,L,175,"5' 11""",OTT
8478870,2019,Rudolfs Balcers,L,175,"5' 11""",OTT
8478870,2019,Rudolfs Balcers,L,175,"5' 11""",OTT
8478870,2019,Rudolfs Balcers,L,175,"5' 11""",OTT
8476460,2019,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2019,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2019,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2019,Mark Scheifele,C,207,"6' 3""",WPG
8476460,2019,Mark Scheifele,C,207,"6' 3""",WPG
8477417,2019,Peter Cehlarik,L,202,"6' 2""",BOS
8477417,2019,Peter Cehlarik,L,202,"6' 2""",BOS
8477417,2019,Peter Cehlarik,L,202,"6' 2""",BOS
8477417,2019,Peter Cehlarik,L,202,"6' 2""",BOS
8477417,2019,Peter Cehlarik,L,202,"6' 2""",BOS
8478839,2019,Aleksi Saarela,C,200,"5' 10""",FLA
8478839,2019,Aleksi Saarela,C,200,"5' 10""",FLA
8478839,2019,Aleksi Saarela,C,200,"5' 10""",FLA
8478839,2019,Aleksi Saarela,C,200,"5' 10""",FLA
8478839,2019,Aleksi Saarela,C,200,"5' 10""",FLA
8473533,2019,Jordan Staal,C,220,"6' 4""",CAR
8473533,2019,Jordan Staal,C,220,"6' 4""",CAR
8473533,2019,Jordan Staal,C,220,"6' 4""",CAR
8473533,2019,Jordan Staal,C,220,"6' 4""",CAR
8473533,2019,Jordan Staal,C,220,"6' 4""",CAR
8478434,2019,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2019,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2019,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2019,Keegan Kolesar,R,227,"6' 2""",VGK
8478434,2019,Keegan Kolesar,R,227,"6' 2""",VGK
8476278,2019,Colin Blackwell,C,190,"5' 9""",NSH
8476278,2019,Colin Blackwell,C,190,"5' 9""",NSH
8476278,2019,Colin Blackwell,C,190,"5' 9""",NSH
8476278,2019,Colin Blackwell,C,190,"5' 9""",NSH
8476278,2019,Colin Blackwell,C,190,"5' 9""",NSH
8474564,2019,Steven Stamkos,C,194,"6' 1""",TBL
8474564,2019,Steven Stamkos,C,194,"6' 1""",TBL
8474564,2019,Steven Stamkos,C,194,"6' 1""",TBL
8474564,2019,Steven Stamkos,C,194,"6' 1""",TBL
8474564,2019,Steven Stamkos,C,194,"6' 1""",TBL
8475748,2019,Dalton Smith,L,206,"6' 2""",BUF
8475748,2019,Dalton Smith,L,206,"6' 2""",BUF
8475748,2019,Dalton Smith,L,206,"6' 2""",BUF
8475748,2019,Dalton Smith,L,206,"6' 2""",BUF
8475748,2019,Dalton Smith,L,206,"6' 2""",BUF
8475958,2019,Michael Sgarbossa,C,186,"6' 0""",WSH
8475958,2019,Michael Sgarbossa,C,186,"6' 0""",WSH
8475958,2019,Michael Sgarbossa,C,186,"6' 0""",WSH
8475958,2019,Michael Sgarbossa,C,186,"6' 0""",WSH
8475958,2019,Michael Sgarbossa,C,186,"6' 0""",WSH
8475841,2019,Tim Heed,D,180,"5' 11""",SJS
8475841,2019,Tim Heed,D,180,"5' 11""",SJS
8475841,2019,Tim Heed,D,180,"5' 11""",SJS
8475841,2019,Tim Heed,D,180,"5' 11""",SJS
8475841,2019,Tim Heed,D,180,"5' 11""",SJS
8478873,2019,Troy Terry,R,178,"6' 1""",ANA
8478873,2019,Troy Terry,R,178,"6' 1""",ANA
8478873,2019,Troy Terry,R,178,"6' 1""",ANA
8478873,2019,Troy Terry,R,178,"6' 1""",ANA
8478873,2019,Troy Terry,R,178,"6' 1""",ANA
8476892,2019,Colton Parayko,D,230,"6' 6""",STL
8476892,2019,Colton Parayko,D,230,"6' 6""",STL
8476892,2019,Colton Parayko,D,230,"6' 6""",STL
8476892,2019,Colton Parayko,D,230,"6' 6""",STL
8476892,2019,Colton Parayko,D,230,"6' 6""",STL
8473473,2019,Milan Lucic,L,231,"6' 3""",CGY
